time	I(Rq)
Step Information: C_d=50f  (Run: 1/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	0.000000e+00
1.000453437469313e-08	1.957831e-09
1.001360312407939e-08	1.027742e-08
1.003174062285191e-08	4.705032e-08
1.006372500245497e-08	1.663490e-07
1.010000000000000e-08	3.575203e-07
1.030000000000000e-08	1.779980e-06
1.030875475076104e-08	1.834750e-06
1.032626425228312e-08	1.927835e-06
1.036128325532728e-08	2.053201e-06
1.040000000000000e-08	2.128646e-06
1.530517815848546e-08	1.850286e-06
2.077392815848540e-08	1.582633e-06
2.634033440848535e-08	1.349926e-06
3.200439690848537e-08	1.148227e-06
3.776611565848551e-08	9.739440e-07
4.362549065848566e-08	8.238125e-07
4.968017815848580e-08	6.929458e-07
5.593017815848595e-08	5.796244e-07
6.247314690848611e-08	4.807937e-07
6.930908440848627e-08	3.954900e-07
7.643799065848645e-08	3.226094e-07
8.405517815848663e-08	2.595134e-07
9.216064690848683e-08	2.058656e-07
9.655517815848694e-08	1.815744e-07
9.997314690848702e-08	1.646805e-07
1.000000000000000e-07	1.645542e-07
Step Information: C_d=55f  (Run: 2/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	0.000000e+00
1.000453437469313e-08	1.827329e-09
1.001360312407939e-08	9.592440e-09
1.003174062285191e-08	4.391514e-08
1.006372500245497e-08	1.552675e-07
1.010000000000000e-08	3.337078e-07
1.030000000000000e-08	1.661716e-06
1.032626425228312e-08	1.799802e-06
1.036128325532728e-08	1.916936e-06
1.040000000000000e-08	1.987493e-06
1.608642815848545e-08	1.707854e-06
2.194580315848539e-08	1.460805e-06
2.790283440848534e-08	1.246243e-06
3.405517815848542e-08	1.057673e-06
4.030517815848558e-08	8.953004e-07
4.675049065848573e-08	7.539185e-07
5.339111565848589e-08	6.315650e-07
6.022705315848605e-08	5.263198e-07
6.735595940848623e-08	4.351996e-07
7.487549065848641e-08	3.561257e-07
8.278564690848660e-08	2.883994e-07
9.118408440848681e-08	2.305316e-07
9.645752190848693e-08	2.002893e-07
9.997314690848702e-08	1.823652e-07
1.000000000000000e-07	1.822346e-07
Step Information: C_d=60f  (Run: 3/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	6.217249e-21
1.000453437469313e-08	1.713137e-09
1.001360312407939e-08	8.993058e-09
1.003174062285191e-08	4.117167e-08
1.006372500245497e-08	1.455701e-07
1.010000000000000e-08	3.128693e-07
1.030000000000000e-08	1.558188e-06
1.032626425228312e-08	1.687717e-06
1.036128325532728e-08	1.797632e-06
1.040000000000000e-08	1.863896e-06
1.667236565848544e-08	1.593386e-06
2.302002190848538e-08	1.359572e-06
2.946533440848532e-08	1.157239e-06
3.600830315848547e-08	9.826157e-07
4.274658440848563e-08	8.302783e-07
4.968017815848580e-08	6.981409e-07
5.680908440848598e-08	5.841736e-07
6.423095940848615e-08	4.852437e-07
7.204345940848634e-08	3.991506e-07
8.024658440848654e-08	3.251415e-07
8.893799065848675e-08	2.616415e-07
9.645752190848693e-08	2.168025e-07
9.997314690848702e-08	1.985607e-07
1.000000000000000e-07	1.984274e-07
Step Information: C_d=65f  (Run: 4/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	3.996803e-21
1.000453437469313e-08	1.612377e-09
1.001360312407939e-08	8.464175e-09
1.003174062285191e-08	3.875084e-08
1.006372500245497e-08	1.370129e-07
1.010000000000000e-08	2.944803e-07
1.030000000000000e-08	1.466804e-06
1.032626425228312e-08	1.588773e-06
1.036128325532728e-08	1.692307e-06
1.040000000000000e-08	1.754772e-06
1.706299065848544e-08	1.500148e-06
2.380127190848538e-08	1.280200e-06
3.073486565848534e-08	1.087490e-06
3.776611565848551e-08	9.216693e-07
4.499267815848569e-08	7.775513e-07
5.241455315848587e-08	6.529609e-07
6.012939690848605e-08	5.445672e-07
6.813720940848624e-08	4.510473e-07
7.653564690848645e-08	3.701698e-07
8.542236565848667e-08	3.003242e-07
9.489502190848690e-08	2.403212e-07
9.645752190848693e-08	2.316463e-07
9.997314690848702e-08	2.132553e-07
1.000000000000000e-07	2.131205e-07
Step Information: C_d=70f  (Run: 5/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	3.241851e-20
1.000453437469313e-08	1.522812e-09
1.001360312407939e-08	7.994045e-09
1.003174062285191e-08	3.659887e-08
1.006372500245497e-08	1.294059e-07
1.010000000000000e-08	2.781330e-07
1.030000000000000e-08	1.385545e-06
1.032626425228312e-08	1.500788e-06
1.036128325532728e-08	1.598642e-06
1.040000000000000e-08	1.657718e-06
1.745361565848544e-08	1.417218e-06
2.468017815848537e-08	1.206961e-06
3.200439690848537e-08	1.025669e-06
3.952392815848556e-08	8.678333e-07
4.723877190848574e-08	7.311061e-07
5.524658440848594e-08	6.119234e-07
6.354736565848613e-08	5.088459e-07
7.214111565848634e-08	4.203858e-07
8.122314690848656e-08	3.435560e-07
9.079345940848680e-08	2.777375e-07
9.645752190848693e-08	2.448898e-07
9.997314690848702e-08	2.264858e-07
1.000000000000000e-07	2.263506e-07
Step Information: C_d=75f  (Run: 6/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	-1.065814e-20
1.000453437469313e-08	1.442674e-09
1.001360312407939e-08	7.573392e-09
1.003174062285191e-08	3.467335e-08
1.006372500245497e-08	1.225991e-07
1.010000000000000e-08	2.635052e-07
1.030000000000000e-08	1.312816e-06
1.032626425228312e-08	1.422037e-06
1.036128325532728e-08	1.514802e-06
1.040000000000000e-08	1.570837e-06
1.794189690848543e-08	1.340219e-06
2.565674065848536e-08	1.139301e-06
3.346924065848541e-08	9.665148e-07
4.147705315848560e-08	8.165687e-07
4.977783440848581e-08	6.856434e-07
5.837158440848601e-08	5.721703e-07
6.725830315848622e-08	4.745409e-07
7.653564690848645e-08	3.903466e-07
8.630127190848669e-08	3.178066e-07
9.645752190848693e-08	2.566279e-07
9.997314690848702e-08	2.383197e-07
1.000000000000000e-07	2.381850e-07
Step Information: C_d=80f  (Run: 7/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	6.661338e-21
1.000453437469313e-08	1.370548e-09
1.001360312407939e-08	7.194795e-09
1.003174062285191e-08	3.294030e-08
1.006372500245497e-08	1.164727e-07
1.010000000000000e-08	2.503391e-07
1.030000000000000e-08	1.247342e-06
1.032626425228312e-08	1.351139e-06
1.036128325532728e-08	1.439317e-06
1.040000000000000e-08	1.492610e-06
1.833252190848543e-08	1.273637e-06
2.643799065848535e-08	1.083035e-06
3.473877190848544e-08	9.173661e-07
4.323486565848565e-08	7.740099e-07
5.202392815848586e-08	6.492406e-07
6.110595940848607e-08	5.414024e-07
7.057861565848630e-08	4.479625e-07
8.053955315848655e-08	3.670473e-07
9.098877190848680e-08	2.978251e-07
9.645752190848693e-08	2.669687e-07
9.997314690848702e-08	2.488420e-07
1.000000000000000e-07	2.487083e-07
Step Information: C_d=85f  (Run: 8/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	1.465494e-20
1.001360312407939e-08	6.852250e-09
1.003174062285191e-08	3.137225e-08
1.006372500245497e-08	1.109293e-07
1.010000000000000e-08	2.384261e-07
1.030000000000000e-08	1.188088e-06
1.032626425228312e-08	1.286974e-06
1.036128325532728e-08	1.370998e-06
1.040000000000000e-08	1.421804e-06
1.882080315848542e-08	1.211102e-06
2.741455315848534e-08	1.028232e-06
3.620361565848548e-08	8.697319e-07
4.528564690848570e-08	7.315707e-07
5.466064690848592e-08	6.119327e-07
6.432861565848615e-08	5.090115e-07
7.438720940848640e-08	4.202620e-07
8.493408440848665e-08	3.437743e-07
9.616455315848693e-08	2.775695e-07
9.645752190848693e-08	2.760249e-07
9.997314690848702e-08	2.581462e-07
1.000000000000000e-07	2.580142e-07
Step Information: C_d=90f  (Run: 9/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	-3.552714e-21
1.001360312407939e-08	6.540839e-09
1.003174062285191e-08	2.994671e-08
1.006372500245497e-08	1.058897e-07
1.010000000000000e-08	2.275955e-07
1.030000000000000e-08	1.134209e-06
1.032626425228312e-08	1.228627e-06
1.036128325532728e-08	1.308870e-06
1.040000000000000e-08	1.357412e-06
1.930908440848542e-08	1.154419e-06
2.839111565848533e-08	9.786993e-07
3.766845940848551e-08	8.267856e-07
4.723877190848574e-08	6.947414e-07
5.710205315848598e-08	5.806843e-07
6.735595940848623e-08	4.819174e-07
7.809814690848649e-08	3.964144e-07
8.932861565848676e-08	3.231995e-07
9.645752190848693e-08	2.839088e-07
9.997314690848702e-08	2.663289e-07
1.000000000000000e-07	2.661989e-07
Step Information: C_d=95f  (Run: 10/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	4.440892e-22
1.001360312407939e-08	6.256502e-09
1.003174062285191e-08	2.864508e-08
1.006372500245497e-08	1.012881e-07
1.010000000000000e-08	2.177060e-07
1.030000000000000e-08	1.085004e-06
1.032626425228312e-08	1.175341e-06
1.036128325532728e-08	1.252130e-06
1.040000000000000e-08	1.298599e-06
1.969970940848541e-08	1.104677e-06
2.927002190848532e-08	9.353004e-07
3.903564690848554e-08	7.892087e-07
4.909424065848579e-08	6.625517e-07
5.954345940848604e-08	5.524556e-07
7.038330315848630e-08	4.575353e-07
8.171142815848657e-08	3.757196e-07
9.362549065848686e-08	3.054060e-07
9.645752190848693e-08	2.907283e-07
9.997314690848702e-08	2.734852e-07
1.000000000000000e-07	2.733574e-07
Step Information: C_d=100f  (Run: 11/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	2.664535e-21
1.001360312407939e-08	5.995857e-09
1.003174062285191e-08	2.745189e-08
1.006372500245497e-08	9.706973e-08
1.010000000000000e-08	2.086402e-07
1.030000000000000e-08	1.039892e-06
1.032626425228312e-08	1.126486e-06
