time	I(Rq)
Step Information: C_d=50f  (Run: 1/11)
1.032454375000000e-08	1.225524e-06
1.035726875000000e-08	1.302858e-06
1.040000000000000e-08	1.359218e-06
1.926295687500003e-08	1.156927e-06
2.824733187500009e-08	9.825690e-07
3.742701937500003e-08	8.315296e-07
4.699733187499994e-08	6.987277e-07
5.676295687499985e-08	5.850540e-07
6.691920687500000e-08	4.864066e-07
7.746608187500026e-08	4.015304e-07
8.859889437500053e-08	3.279523e-07
1.005129568750008e-07	2.640791e-07
1.132082693750011e-07	2.096469e-07
1.268801443750014e-07	1.635052e-07
1.419192068750018e-07	1.243882e-07
1.587160818750022e-07	9.165294e-08
1.780520193750027e-07	6.448587e-08
1.928957693750031e-07	4.923277e-08
1.999270193750032e-07	4.332442e-08
2.000000000000000e-07	4.326692e-08
Step Information: C_d=95f  (Run: 10/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	0.000000e+00
1.000953125000000e-08	5.265270e-09
1.002859375000000e-08	2.663590e-08
1.006187500000000e-08	9.894495e-08
1.010000000000000e-08	2.192303e-07
1.030000000000000e-08	1.086523e-06
1.032454375000000e-08	1.172372e-06
1.035726875000000e-08	1.246375e-06
1.040000000000000e-08	1.300327e-06
1.965358187500003e-08	1.107037e-06
2.922389437500010e-08	9.372985e-07
3.898951937500002e-08	7.908945e-07
4.895045687499992e-08	6.650956e-07
5.930201937499982e-08	5.555194e-07
7.004420687500008e-08	4.608546e-07
8.137233187500035e-08	3.784453e-07
9.328639437500064e-08	3.076215e-07
1.059817068750010e-07	2.466776e-07
1.194582693750013e-07	1.951380e-07
1.341067068750016e-07	1.512526e-07
1.503176443750020e-07	1.140939e-07
1.686770193750025e-07	8.290768e-08
1.897707693750030e-07	5.744796e-08
1.928957693750031e-07	5.440911e-08
1.999270193750032e-07	4.814644e-08
2.000000000000000e-07	4.808532e-08
Step Information: C_d=100f  (Run: 11/11)
0.000000000000000e+00	0.000000e+00
1.000000000000000e-08	4.884981e-21
1.000953125000000e-08	5.045927e-09
1.002859375000000e-08	2.552643e-08
1.006187500000000e-08	9.482425e-08
1.010000000000000e-08	2.101011e-07
1.030000000000000e-08	1.041348e-06
1.032454375000000e-08	1.123638e-06
1.035726875000000e-08	1.194586e-06
1.040000000000000e-08	1.246328e-06
2.023951937500003e-08	1.057822e-06
3.020045687500010e-08	8.960100e-07
4.035670687500000e-08	7.564834e-07
5.090358187499990e-08	6.345393e-07
6.184108187499988e-08	5.287985e-07
7.316920687500015e-08	4.378188e-07
8.508326937500044e-08	3.589694e-07
9.758326937500075e-08	2.914603e-07
1.110598318750011e-07	2.328266e-07
1.255129568750014e-07	1.829858e-07
1.413332693750018e-07	1.405743e-07
1.587160818750022e-07	1.052168e-07
1.784426443750027e-07	7.573544e-08
1.928957693750031e-07	5.952287e-08
1.999270193750032e-07	5.294065e-08
2.000000000000000e-07	5.287624e-08
