time	I(Rq)
Step Information: C_q=0f  (Run: 1/101)
9.634722149889076e-08	6.784660e-07
9.996050274889085e-08	6.762766e-07
1.000000000000000e-07	6.762549e-07
Step Information: C_q=6f  (Run: 7/101)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000453437469313e-08	6.828536e-07
1.001360312407939e-08	7.898957e-07
1.002980642579836e-08	1.056693e-06
1.004698686800696e-08	1.304299e-06
1.006610529056998e-08	1.496098e-06
1.010000000000000e-08	1.740960e-06
1.010338947094300e-08	1.755264e-06
1.011016841282901e-08	1.781552e-06
1.012372629660101e-08	1.824613e-06
1.015084206414503e-08	1.883628e-06
1.020507359923306e-08	1.960492e-06
1.020590603828752e-08	1.961255e-06
1.021090067261431e-08	1.964175e-06
1.021756018505003e-08	1.967613e-06
1.023087920992147e-08	1.973231e-06
1.025751725966434e-08	1.981176e-06
1.030000000000000e-08	1.989873e-06
1.030424827403357e-08	1.990296e-06
1.031274482210070e-08	1.991059e-06
1.032973791823496e-08	1.992253e-06
1.036372411050349e-08	1.993490e-06
1.040000000000000e-08	1.993419e-06
1.256323650743918e-08	1.848244e-06
1.510229900743920e-08	1.697966e-06
1.803198650743917e-08	1.548150e-06
2.105933025743914e-08	1.416156e-06
2.418433025743911e-08	1.300590e-06
2.740698650743908e-08	1.200035e-06
3.072729900743908e-08	1.113075e-06
3.414526775743916e-08	1.038331e-06
3.775854900743925e-08	9.728642e-07
4.146948650743934e-08	9.175974e-07
4.547339275743944e-08	8.690837e-07
4.977026775743954e-08	8.273843e-07
5.436011150743966e-08	7.922634e-07
5.943823650743978e-08	7.622519e-07
6.510229900743991e-08	7.371264e-07
7.154761150744007e-08	7.164297e-07
7.906714275744025e-08	6.997868e-07
8.824683025744047e-08	6.867521e-07
9.566870525744065e-08	6.800189e-07
9.996558025744076e-08	6.771830e-07
1.000000000000000e-07	6.771628e-07
Step Information: C_q=7f  (Run: 8/101)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000453437469313e-08	6.825833e-07
1.001360312407939e-08	7.879079e-07
1.002898380806503e-08	1.038847e-06
1.004577274156337e-08	1.281993e-06
1.006444024023549e-08	1.472078e-06
1.010000000000000e-08	1.733832e-06
1.010355597597645e-08	1.748953e-06
1.011066792792935e-08	1.776674e-06
1.012489183183516e-08	1.821833e-06
1.015333963964677e-08	1.883120e-06
1.021023525526998e-08	1.947209e-06
1.030000000000000e-08	1.992012e-06
1.030897647447300e-08	1.992531e-06
1.032692942341900e-08	1.993384e-06
1.036283532131101e-08	1.994181e-06
1.040000000000000e-08	1.993830e-06
1.256599175393587e-08	1.850844e-06
1.510505425393589e-08	1.702705e-06
1.803474175393586e-08	1.554643e-06
2.115974175393583e-08	1.419946e-06
2.438239800393580e-08	1.302394e-06
2.760505425393577e-08	1.203176e-06
3.102302300393577e-08	1.114798e-06
3.453864800393586e-08	1.039046e-06
3.815192925393595e-08	9.744988e-07
4.196052300393604e-08	9.185204e-07
4.606208550393614e-08	8.695486e-07
5.045661675393625e-08	8.275758e-07
5.514411675393636e-08	7.923090e-07
6.031989800393648e-08	7.622515e-07
6.608161675393662e-08	7.371390e-07
7.262458550393678e-08	7.164847e-07
8.033942925393697e-08	6.997159e-07
8.981208550393720e-08	6.865700e-07
9.635505425393736e-08	6.806440e-07
9.996833550393744e-08	6.781472e-07
1.000000000000000e-07	6.781273e-07
Step Information: C_q=8f  (Run: 9/101)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000453437469313e-08	6.823217e-07
1.001360312407939e-08	7.859202e-07
1.002813022378677e-08	1.020724e-06
1.004452515496271e-08	1.260110e-06
1.006173821536341e-08	1.459013e-06
1.006557387919861e-08	1.495187e-06
1.007324520686901e-08	1.555575e-06
1.008465734465919e-08	1.632301e-06
1.010000000000000e-08	1.720935e-06
1.010460279660224e-08	1.741526e-06
1.011073985873857e-08	1.766233e-06
1.012301398301121e-08	1.807440e-06
1.014756223155651e-08	1.866283e-06
1.019665872864709e-08	1.945595e-06
1.020293195001880e-08	1.952182e-06
1.021547839276221e-08	1.960189e-06
1.024057127824903e-08	1.972976e-06
1.024981422902636e-08	1.976545e-06
1.026830013058103e-08	1.981502e-06
1.030000000000000e-08	1.988062e-06
1.030950996082569e-08	1.989218e-06
1.032218990859328e-08	1.990470e-06
1.034754980412845e-08	1.992522e-06
1.034928020892965e-08	1.992637e-06
1.035274101853206e-08	1.992829e-06
1.035966263773688e-08	1.993173e-06
1.037350587614653e-08	1.993527e-06
1.040000000000000e-08	1.993391e-06
1.261769423027690e-08	1.849613e-06
1.515675673027691e-08	1.704016e-06
1.808644423027688e-08	1.558134e-06
2.121144423027686e-08	1.425056e-06
2.443410048027682e-08	1.308582e-06
2.775441298027679e-08	1.207247e-06
3.117238173027681e-08	1.119603e-06
3.478566298027690e-08	1.042339e-06
3.849660048027699e-08	9.766711e-07
4.240285048027708e-08	9.198935e-07
4.660206923027718e-08	8.703836e-07
5.109425673027729e-08	8.280664e-07
5.587941298027741e-08	7.925916e-07
6.115285048027753e-08	7.624326e-07
6.701222548027767e-08	7.372854e-07
7.375050673027784e-08	7.163792e-07
8.166066298027803e-08	6.995421e-07
9.142628798027827e-08	6.863322e-07
9.494191298027835e-08	6.829897e-07
9.992238173027847e-08	6.791830e-07
1.000000000000000e-07	6.791310e-07
Step Information: C_q=9f  (Run: 10/101)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000453437469313e-08	6.820684e-07
1.001360312407939e-08	7.839708e-07
1.002743012520526e-08	1.005161e-06
1.004351377799308e-08	1.241056e-06
1.005956249559954e-08	1.426935e-06
1.006790256478707e-08	1.502678e-06
1.008458270316212e-08	1.621536e-06
1.010000000000000e-08	1.713620e-06
1.010462518905136e-08	1.734516e-06
1.011079210778651e-08	1.759621e-06
1.012312594525682e-08	1.801575e-06
1.014779362019742e-08	1.861697e-06
1.019712897007863e-08	1.943431e-06
1.020234375000000e-08	1.949141e-06
1.021277330984273e-08	1.956342e-06
1.023363242952820e-08	1.967660e-06
1.025828176062907e-08	1.976900e-06
1.030000000000000e-08	1.987486e-06
1.030417182393709e-08	1.988037e-06
1.031251547181128e-08	1.989037e-06
1.032920276755965e-08	1.990627e-06
1.036257735905640e-08	1.992423e-06
1.040000000000000e-08	1.992768e-06
1.266444768692518e-08	1.848546e-06
1.530116643692519e-08	1.700244e-06
1.832851018692516e-08	1.552765e-06
2.155116643692513e-08	1.418811e-06
2.487147893692509e-08	1.301934e-06
2.828944768692506e-08	1.200550e-06
3.180507268692509e-08	1.113110e-06
3.541835393692518e-08	1.038129e-06
3.922694768692527e-08	9.726707e-07
4.323085393692537e-08	9.162392e-07
4.752772893692548e-08	8.671844e-07
5.211757268692559e-08	8.253668e-07
5.709804143692571e-08	7.897732e-07
6.256679143692584e-08	7.597890e-07
6.871913518692599e-08	7.346618e-07
7.575038518692616e-08	7.140953e-07
8.405116643692636e-08	6.976165e-07
9.440272893692662e-08	6.847721e-07
9.557460393692664e-08	6.836995e-07
9.996913518692675e-08	6.802009e-07
1.000000000000000e-07	6.801789e-07
Step Information: C_q=10f  (Run: 11/101)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000453437469313e-08	6.818229e-07
1.001360312407939e-08	7.820684e-07
1.002684358634298e-08	9.915615e-07
1.004267659180446e-08	1.224191e-06
1.005776971657298e-08	1.399224e-06
1.006981375046296e-08	1.512014e-06
1.007591193222006e-08	1.559111e-06
1.008810829573426e-08	1.637994e-06
1.010000000000000e-08	1.705638e-06
1.010356751127972e-08	1.722167e-06
1.010832419298602e-08	1.742513e-06
1.011783755639861e-08	1.777926e-06
1.013686428322380e-08	1.832442e-06
1.017491773687417e-08	1.904058e-06
1.022389309269926e-08	1.952889e-06
1.030000000000000e-08	1.988432e-06
1.030761069073007e-08	1.989254e-06
1.032283207219022e-08	1.990648e-06
1.035327483511052e-08	1.992206e-06
1.040000000000000e-08	1.992571e-06
1.269328551115740e-08	1.848933e-06
1.533000426115741e-08	1.702896e-06
1.845500426115738e-08	1.552982e-06
2.177531676115735e-08	1.417378e-06
2.519328551115732e-08	1.299413e-06
2.870891051115728e-08	1.197375e-06
3.232219176115733e-08	1.109610e-06
3.603312926115742e-08	1.034545e-06
3.993937926115752e-08	9.692160e-07
4.404094176115762e-08	9.130529e-07
4.843547301115773e-08	8.643772e-07
5.312297301115784e-08	8.229880e-07
5.820109801115796e-08	7.878459e-07
6.386516051115809e-08	7.578583e-07
7.021281676115825e-08	7.329452e-07
7.753703551115843e-08	7.124909e-07
8.622844176115864e-08	6.961877e-07
9.589641051115887e-08	6.847047e-07
9.999797301115897e-08	6.812788e-07
1.000000000000000e-07	6.812773e-07
Step Information: C_q=11f  (Run: 12/101)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000453437469313e-08	6.815849e-07
1.001360312407939e-08	7.802168e-07
1.002634377417003e-08	9.795127e-07
1.004197198868922e-08	1.209069e-06
1.005626514741954e-08	1.374865e-06
1.007141368253936e-08	1.506449e-06
1.010000000000000e-08	1.700584e-06
1.010857589523819e-08	1.738056e-06
1.012001042222245e-08	1.779756e-06
1.014287947619096e-08	1.841338e-06
1.018861758412798e-08	1.924392e-06
1.020852378412595e-08	1.946244e-06
1.024833618412189e-08	1.968441e-06
1.030000000000000e-08	1.986273e-06
1.030516638158781e-08	1.987015e-06
1.031549914476343e-08	1.988337e-06
1.033616467111467e-08	1.990463e-06
1.035866894729751e-08	1.991752e-06
1.040000000000000e-08	1.992218e-06
1.277422001337773e-08	1.846139e-06
1.550859501337774e-08	1.697719e-06
1.863359501337771e-08	1.550816e-06
2.195390751337768e-08	1.417585e-06
2.537187626337764e-08	1.301363e-06
2.888750126337761e-08	1.200548e-06
3.259843876337767e-08	1.111439e-06
3.640703251337776e-08	1.035414e-06
4.041093876337786e-08	9.694448e-07
4.461015751337796e-08	9.128838e-07
4.910234501337807e-08	8.640039e-07
5.388750126337819e-08	8.225425e-07
5.916093876337832e-08	7.868422e-07
6.492265751337846e-08	7.570874e-07
7.146562626337861e-08	7.320934e-07
7.898515751337880e-08	7.117360e-07
8.796953251337902e-08	6.954850e-07
9.597734501337921e-08	6.859619e-07
9.998125126337931e-08	6.824348e-07
1.000000000000000e-07	6.824199e-07
Step Information: C_q=12f  (Run: 13/101)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000453437469313e-08	6.813540e-07
1.001360312407939e-08	7.784174e-07
1.002591190961316e-08	9.700556e-07
1.003952447417062e-08	1.171987e-06
1.005363856437843e-08	1.338232e-06
1.007177181958438e-08	1.498913e-06
1.010000000000000e-08	1.693208e-06
1.010846845412469e-08	1.730628e-06
1.011975972629094e-08	1.772472e-06
1.014234227062344e-08	1.834735e-06
1.018750735928843e-08	1.919016e-06
1.020966982267000e-08	1.943869e-06
1.025399474943314e-08	1.969184e-06
1.030000000000000e-08	1.985335e-06
1.030460052505669e-08	1.986057e-06
1.031380157517006e-08	1.987360e-06
1.033220367539680e-08	1.989442e-06
1.036319579954651e-08	1.991504e-06
1.040000000000000e-08	1.992156e-06
1.285784302140583e-08	1.843534e-06
1.568987427140584e-08	1.692815e-06
1.891253052140581e-08	1.544636e-06
2.233049927140577e-08	1.410777e-06
2.584612427140574e-08	1.294343e-06
2.945940552140570e-08	1.193619e-06
3.317034302140579e-08	1.106961e-06
3.707659302140588e-08	1.031078e-06
4.117815552140598e-08	9.654204e-07
4.547503052140608e-08	9.092711e-07
5.006487427140620e-08	8.608808e-07
5.504534302140632e-08	8.192069e-07
6.041643677140644e-08	7.842044e-07
6.637346802140659e-08	7.546678e-07
7.311174927140675e-08	7.300669e-07
8.092424927140694e-08	7.099752e-07
9.029924927140717e-08	6.940237e-07
9.596331177140730e-08	6.873613e-07
9.996721802140740e-08	6.836393e-07
1.000000000000000e-07	6.836117e-07
Step Information: C_q=13f  (Run: 14/101)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000453437469313e-08	6.811300e-07
1.001360312407939e-08	7.766704e-07
1.002553441084779e-08	9.605337e-07
1.003856011074722e-08	1.153675e-06
1.005220461316488e-08	1.314710e-06
1.007271099516469e-08	1.497223e-06
1.010000000000000e-08	1.685864e-06
1.010818670145059e-08	1.722503e-06
1.011910230338471e-08	1.763800e-06
1.014093350725296e-08	1.826032e-06
1.018459591498945e-08	1.910287e-06
1.021267518452702e-08	1.943562e-06
1.024384146092488e-08	1.963060e-06
1.030000000000000e-08	1.984565e-06
1.030561585390751e-08	1.985478e-06
1.031684756172254e-08	1.987095e-06
1.033931097735258e-08	1.989739e-06
1.035507316873990e-08	1.991185e-06
1.036847561722537e-08	1.992150e-06
1.037319510302907e-08	1.992435e-06
1.038263407463647e-08	1.992759e-06
1.040000000000000e-08	1.992817e-06
1.285315532979023e-08	1.846610e-06
1.568518657979024e-08	1.697738e-06
1.890784282979021e-08	1.551034e-06
2.242346782979018e-08	1.414684e-06
2.603674907979014e-08	1.296409e-06
2.974768657979011e-08	1.194363e-06
3.355628032979020e-08	1.106789e-06
3.756018657979029e-08	1.030335e-06
4.175940532979040e-08	9.643634e-07
4.615393657979050e-08	9.080858e-07
5.084143657979062e-08	8.597139e-07
5.591956157979074e-08	8.181644e-07
6.148596782979088e-08	7.827957e-07
6.763831157979102e-08	7.532000e-07
7.457190532979119e-08	7.287489e-07
8.267737407979139e-08	7.087328e-07
9.244299907979163e-08	6.929282e-07
9.556799907979170e-08	6.892369e-07
9.996253032979181e-08	6.848927e-07
1.000000000000000e-07	6.848593e-07
Step Information: C_q=14f  (Run: 15/101)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000453437469313e-08	6.809125e-07
1.001360312407939e-08	7.750452e-07
1.002535879289354e-08	9.541991e-07
1.003798371374738e-08	1.140557e-06
1.005126674634724e-08	1.296994e-06
1.007343393480029e-08	1.494513e-06
1.010000000000000e-08	1.678642e-06
1.010796981955991e-08	1.714711e-06
1.011859624563979e-08	1.755633e-06
1.013984909779956e-08	1.817946e-06
1.018235480211909e-08	1.902466e-06
1.021498859136094e-08	1.943328e-06
1.023473242151629e-08	1.957992e-06
1.026051233968929e-08	1.970048e-06
1.030000000000000e-08	1.983078e-06
1.030394876603107e-08	1.983816e-06
1.031184629809321e-08	1.985171e-06
1.032764136221749e-08	1.987382e-06
1.035923149046606e-08	1.990083e-06
1.040000000000000e-08	1.991294e-06
1.287013237955523e-08	1.846468e-06
1.570216362955524e-08	1.699789e-06
1.902247612955521e-08	1.550864e-06
2.253810112955517e-08	1.416499e-06
2.615138237955514e-08	1.299637e-06
2.986231987955511e-08	1.198536e-06
3.376856987955520e-08	1.109497e-06
3.777247612955530e-08	1.033665e-06
4.197169487955540e-08	9.680316e-07
4.646388237955551e-08	9.107416e-07
5.124903862955563e-08	8.616254e-07
5.642481987955575e-08	8.195429e-07
6.208888237955589e-08	7.838021e-07
6.833888237955604e-08	7.539509e-07
7.546778862955622e-08	7.290373e-07
8.376856987955642e-08	7.087957e-07
9.372950737955666e-08	6.929172e-07
9.587794487955671e-08	6.903606e-07
9.997950737955681e-08	6.861400e-07
1.000000000000000e-07	6.861208e-07
Step Information: C_q=15f  (Run: 16/101)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000453437469313e-08	6.807013e-07
1.001360312407939e-08	7.734776e-07
1.002522161705264e-08	9.485541e-07
1.003750517935542e-08	1.128869e-06
1.005047346810115e-08	1.280128e-06
1.007641004559261e-08	1.509304e-06
1.010000000000000e-08	1.671521e-06
1.010707698632222e-08	1.704132e-06
1.011651296808517e-08	1.741843e-06
1.013538493161108e-08	1.801058e-06
1.017312885866291e-08	1.880872e-06
1.022451214589635e-08	1.940625e-06
1.030000000000000e-08	1.984210e-06
1.030754878541036e-08	1.985397e-06
1.032264635623109e-08	1.987434e-06
1.035284149787255e-08	1.989926e-06
1.040000000000000e-08	1.991252e-06
1.288994135659510e-08	1.847454e-06
1.581962885659510e-08	1.698106e-06
1.913994135659507e-08	1.551540e-06
2.275322260659504e-08	1.415594e-06
2.646416010659500e-08	1.297672e-06
3.027275385659498e-08	1.195914e-06
3.427666010659507e-08	1.106568e-06
3.837822260659517e-08	1.030647e-06
4.267509760659528e-08	9.651105e-07
4.726494135659539e-08	9.080684e-07
5.214775385659551e-08	8.592853e-07
5.742119135659564e-08	8.175895e-07
6.318291010659577e-08	7.822550e-07
6.962822260659593e-08	7.524073e-07
7.695244135659610e-08	7.276936e-07
8.544853510659631e-08	7.077591e-07
9.580009760659656e-08	6.919864e-07
9.619072260659657e-08	6.915262e-07
9.999931635659666e-08	6.874485e-07
1.000000000000000e-07	6.874478e-07
Step Information: C_q=16f  (Run: 17/101)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000453437469313e-08	6.804960e-07
1.001360312407939e-08	7.719569e-07
1.002510099544625e-08	9.432623e-07
1.003708142945915e-08	1.118052e-06
1.004976891863817e-08	1.266250e-06
1.007514389699621e-08	1.491925e-06
1.010000000000000e-08	1.664490e-06
1.010745683090114e-08	1.698961e-06
1.011739927210265e-08	1.738623e-06
1.013728415450568e-08	1.800396e-06
1.017705391931174e-08	1.884465e-06
1.022046047038788e-08	1.935795e-06
1.030000000000000e-08	1.983451e-06
1.030795395296121e-08	1.984755e-06
1.032386185888364e-08	1.986983e-06
1.035567767072849e-08	1.989741e-06
1.040000000000000e-08	1.991110e-06
1.297880547074171e-08	1.844617e-06
1.590849297074171e-08	1.697738e-06
1.932646172074168e-08	1.549354e-06
2.303739922074164e-08	1.412316e-06
2.684599297074161e-08	1.293752e-06
3.075224297074160e-08	1.191692e-06
3.475614922074170e-08	1.104283e-06
3.895536797074180e-08	1.028187e-06
4.334989922074191e-08	9.626676e-07
4.803739922074202e-08	9.057971e-07
