time	I(Rq)
Step Information: C_d=50f  (Run: 1/11)
4.504340820312506e-08	1.166000e-06
5.178168945312523e-08	1.082126e-06
5.881293945312540e-08	1.009574e-06
6.621040039062558e-08	9.468628e-07
7.236274414062573e-08	9.035257e-07
7.499946289062579e-08	8.870653e-07
7.500000000000000e-08	8.870621e-07
Step Information: C_d=95f  (Run: 10/11)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000406328117328e-08	6.738005e-07
1.001218984351985e-08	7.241006e-07
1.002490392746168e-08	8.424369e-07
1.003956575845645e-08	9.804539e-07
1.005387854327218e-08	1.099028e-06
1.007137443036855e-08	1.222668e-06
1.010000000000000e-08	1.399605e-06
1.010858767088944e-08	1.441761e-06
1.012003789874202e-08	1.492647e-06
1.014293835444718e-08	1.578359e-06
1.018873926585750e-08	1.712645e-06
1.022675781250000e-08	1.790699e-06
1.030000000000000e-08	1.894874e-06
1.030732421875000e-08	1.900818e-06
1.032197265625000e-08	1.911699e-06
1.035126953125000e-08	1.927795e-06
1.040000000000000e-08	1.944210e-06
1.516059570312500e-08	1.795004e-06
2.065375976562489e-08	1.644352e-06
2.695258789062475e-08	1.496184e-06
3.339790039062478e-08	1.367776e-06
3.998969726562494e-08	1.256973e-06
4.680122070312511e-08	1.160828e-06
5.383247070312528e-08	1.077965e-06
6.122993164062546e-08	1.005727e-06
6.899360351562565e-08	9.435012e-07
7.236274414062573e-08	9.201786e-07
7.499946289062579e-08	9.033030e-07
7.500000000000000e-08	9.032997e-07
Step Information: C_d=100f  (Run: 11/11)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000406328117328e-08	6.734950e-07
1.001218984351985e-08	7.219001e-07
1.002519779940455e-08	8.384927e-07
1.003998605451787e-08	9.726133e-07
1.005473723521474e-08	1.091132e-06
1.007049763860627e-08	1.199950e-06
1.010000000000000e-08	1.379296e-06
1.010885070841812e-08	1.422381e-06
1.012065165297561e-08	1.474449e-06
1.014425354209060e-08	1.562322e-06
1.019145732032057e-08	1.701240e-06
1.022675781250000e-08	1.783252e-06
1.023468142192344e-08	1.797058e-06
1.024524623448802e-08	1.813359e-06
1.026637585961718e-08	1.841723e-06
1.030000000000000e-08	1.881073e-06
1.031008724211485e-08	1.890155e-06
1.032353689826797e-08	1.900988e-06
1.035043621057423e-08	1.917050e-06
1.040000000000000e-08	1.935437e-06
1.538157224663865e-08	1.786864e-06
2.109446287163853e-08	1.637762e-06
2.761301755913840e-08	1.491708e-06
3.435129880913846e-08	1.363770e-06
4.123606443413863e-08	1.253507e-06
4.834055662163880e-08	1.157966e-06
5.573801755913898e-08	1.074963e-06
6.342844724663917e-08	1.003493e-06
7.148508787163937e-08	9.419840e-07
7.199778318413938e-08	9.384731e-07
7.492747068413945e-08	9.192518e-07
7.500000000000000e-08	9.187934e-07
