time	I(Rq)
Step Information: C_q=10f  (Run: 1/9)
5.222114257812524e-08	9.408928e-07
5.844672851562539e-08	8.837205e-07
6.518500976562555e-08	8.351702e-07
7.236274414062573e-08	7.953130e-07
7.499946289062579e-08	7.831634e-07
7.500000000000000e-08	7.831610e-07
Step Information: C_q=35f  (Run: 6/9)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000406328117328e-08	6.763526e-07
1.001218984351985e-08	7.425104e-07
1.002359424242980e-08	8.813320e-07
1.003616077229910e-08	1.034580e-06
1.004860510570800e-08	1.162122e-06
1.007349377252582e-08	1.367413e-06
1.010000000000000e-08	1.547683e-06
1.010795186824225e-08	1.586834e-06
1.011855435923192e-08	1.632977e-06
1.013975934121127e-08	1.707705e-06
1.018216930516995e-08	1.816145e-06
1.022675781250000e-08	1.887259e-06
1.030000000000000e-08	1.957026e-06
1.030732421875000e-08	1.960042e-06
1.032197265625000e-08	1.965407e-06
1.035126953125000e-08	1.972875e-06
1.040000000000000e-08	1.979701e-06
1.376899414062500e-08	1.832497e-06
1.765083007812495e-08	1.683219e-06
2.211860351562485e-08	1.534903e-06
2.709907226562475e-08	1.394916e-06
3.222602539062475e-08	1.274336e-06
3.757270507812488e-08	1.169790e-06
4.321235351562502e-08	1.078930e-06
4.914497070312516e-08	1.000985e-06
5.544379882812532e-08	9.342752e-07
6.225532226562548e-08	8.770115e-07
6.965278320312566e-08	8.285893e-07
7.236274414062573e-08	8.137839e-07
7.499946289062579e-08	8.006753e-07
7.500000000000000e-08	8.006728e-07
Step Information: C_q=40f  (Run: 7/9)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000406328117328e-08	6.758142e-07
1.001218984351985e-08	7.386172e-07
1.002373233034504e-08	8.722691e-07
1.003652952719033e-08	1.021220e-06
1.004925690473860e-08	1.146502e-06
1.007471165983515e-08	1.350451e-06
1.010000000000000e-08	1.519467e-06
1.010758650204945e-08	1.557220e-06
1.011770183811540e-08	1.602238e-06
1.013793251024728e-08	1.676548e-06
1.017839385451104e-08	1.786424e-06
1.022675781250000e-08	1.870212e-06
1.030000000000000e-08	1.948177e-06
1.030732421875000e-08	1.951693e-06
1.032197265625000e-08	1.957984e-06
1.035126953125000e-08	1.966871e-06
1.040000000000000e-08	1.975250e-06
1.398872070312500e-08	1.827710e-06
1.809028320312494e-08	1.679336e-06
2.285102539062484e-08	1.530717e-06
2.819770507812473e-08	1.389637e-06
3.376411132812479e-08	1.267163e-06
3.955024414062493e-08	1.161783e-06
4.562934570312508e-08	1.070912e-06
5.207465820312524e-08	9.926958e-07
5.895942382812540e-08	9.257682e-07
6.635688476562558e-08	8.690657e-07
7.236274414062573e-08	8.322751e-07
7.499946289062579e-08	8.183079e-07
7.500000000000000e-08	8.183052e-07
Step Information: C_q=45f  (Run: 8/9)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000406328117328e-08	6.753302e-07
1.001218984351985e-08	7.351069e-07
1.002386587183446e-08	8.640279e-07
1.003688498836020e-08	1.008962e-06
1.004988883667273e-08	1.132089e-06
1.007589653329779e-08	1.334594e-06
1.010000000000000e-08	1.492787e-06
1.010723104001066e-08	1.529004e-06
1.011687242669155e-08	1.572641e-06
1.013615520005332e-08	1.645919e-06
1.017472074677686e-08	1.756096e-06
1.022675781250000e-08	1.852884e-06
1.030000000000000e-08	1.938677e-06
1.030732421875000e-08	1.942689e-06
1.032197265625000e-08	1.949909e-06
1.035126953125000e-08	1.960233e-06
1.040000000000000e-08	1.970197e-06
1.420844726562501e-08	1.822483e-06
1.860297851562493e-08	1.672706e-06
2.365668945312482e-08	1.524288e-06
2.936958007812470e-08	1.382690e-06
3.530219726562483e-08	1.260324e-06
4.152778320312498e-08	1.154321e-06
4.804633789062514e-08	1.063541e-06
5.500434570312531e-08	9.851883e-07
6.247504882812549e-08	9.181763e-07
7.053168945312568e-08	8.615955e-07
7.236274414062573e-08	8.506225e-07
7.499946289062579e-08	8.358948e-07
7.500000000000000e-08	8.358920e-07
Step Information: C_q=50f  (Run: 9/9)
0.000000000000000e+00	6.662229e-07
1.000000000000000e-08	6.662229e-07
1.000406328117328e-08	6.748926e-07
1.001218984351985e-08	7.319253e-07
1.002399535646541e-08	8.564998e-07
1.003722839151378e-08	9.976694e-07
1.005050273543397e-08	1.119627e-06
1.007345131215963e-08	1.294892e-06
1.010000000000000e-08	1.467550e-06
1.010796460635211e-08	1.507243e-06
1.011858408148826e-08	1.554854e-06
1.013982303176056e-08	1.634212e-06
1.018230093230516e-08	1.754651e-06
1.022675781250000e-08	1.838527e-06
1.030000000000000e-08	1.928278e-06
1.030732421875000e-08	1.932803e-06
1.032197265625000e-08	1.940984e-06
1.035126953125000e-08	1.952804e-06
1.040000000000000e-08	1.964424e-06
1.442817382812501e-08	1.816699e-06
1.904243164062492e-08	1.668018e-06
2.438911132812481e-08	1.519600e-06
3.046821289062471e-08	1.377377e-06
3.676704101562486e-08	1.254965e-06
4.343208007812503e-08	1.148299e-06
5.046333007812520e-08	1.056648e-06
5.793403320312538e-08	9.782808e-07
6.599067382812557e-08	9.112993e-07
7.236274414062573e-08	8.686685e-07
7.499946289062579e-08	8.532764e-07
7.500000000000000e-08	8.532734e-07
